name,pl_orbsmax
d10323,0.481
d10324,0.1264
d10325,0.112
d10326,0.0276
d10327,16.4
d10328,0.0205
d10329,0
d10330,0.0149
d10331,0.0191
d10332,0.0519
d10333,0.108
d10334,0.0451
d10335,0.1114
d10336,0.1331
d10337,-8.60E-05
d10338,0
d10339,2.1
d10340,0.1602
d10341,0.13
d10342,0.102
d10343,0
d10344,0.056
d10345,0
d10346,0.065
d10347,0.0653
d10348,0.6448
d10349,0.0784
d10350,0.1911
d10351,0.041
d10352,0.0394
d10353,0
d10354,2.62
d10355,0.0992
d10356,0.0301
d10357,0.0691
d10358,0.028
d10359,0.1908
d10360,0.3529
d10361,0.1116
d10362,0.0893
d10363,0
d10364,0.0843
d10365,0.203
d10366,0.0626
d10367,0.0277
d10368,0.0182
d10369,0.1681
d10370,0.0727
d10371,0
d10372,0.1614
d10373,0.0187
d10374,0.0763
d10375,0
d10376,0.06
d10377,0.0811
d10378,0.1057
d10379,0.0327
d10380,0.0867
d10381,0.0276
d10382,0.105
d10383,0
d10384,0.099
d10385,0.33
d10386,0.09
d10387,0.3251
d10388,0.0682
d10389,2.22
d10390,0.036
d10391,0.49
d10392,0.1006
d10393,-0.00014
d10394,0.042
d10395,0.04676
d10396,5
d10397,0.1136
d10398,0
d10399,0.0806
d10400,0.0486
d10401,0.0723
d10402,0.0431
d10403,0.036
d10404,0.1362
d10405,0.059
d10406,0.0854
d10407,0.0479
d10408,0.0229
d10409,0.0336
d10410,0.2788
d10411,0.05574
d10412,0.0856
d10413,0.1507
d10414,0.119
d10415,0.077
d10416,0.286
d10417,0
d10418,0.2528
d10419,0.195
d10420,0.0504
d10421,0.1899
d10422,0.0526
d10423,0.03632
d10424,0.2301
d10425,0.0686
d10426,0.0683
d10427,0.0483
d10428,0.0611
d10429,1.68
d10430,0.046
d10431,0.1218
d10432,0.1106
d10433,0.1499
d10434,0
d10435,0
d10436,0
d10437,0.133
d10438,0
d10439,0
d10440,0.0704
d10441,2.7
d10442,0.1761
d10443,0.3027
d10444,1.3423
d10445,0.171
d10446,0.1025
d10447,0.06
d10448,0.13
d10449,0.0537
d10450,0.0754
d10451,0
d10452,1.66
d10453,0.0984
d10454,0.0901
d10455,0.1078
d10456,0.2472
d10457,0.6407
d10458,0.064
d10459,0.015
d10460,0.0788
d10461,0.1165
d10462,0
d10463,0.1582
d10464,0.0531
d10465,0.0876
d10466,0.0457
d10467,0.0557
d10468,0.0286
d10469,0.069
d10470,0.4152
d10471,0.0378
d10472,0.054
d10473,0.0629
d10474,0.0283
d10475,15
d10476,0.071
d10477,0.0674
d10478,1.1084
d10479,0.058
d10480,0.036
d10481,0
d10482,0.2565
d10483,2.7
d10484,0.033
d10485,0.1401
d10486,0.1131
d10487,0.0676
d10488,0.1253
d10489,0.1277
d10490,0.0185
d10491,0.061
d10492,0.032
d10493,0.2826
d10494,0.2561
d10495,0
d10496,0.0963
d10497,0.1406
d10498,1.13
d10499,0
d10500,0.0893
d10501,0.0514
d10502,0.2583
d10503,0.106
d10504,0.1255
d10505,0.2034
d10506,0.2209
d10507,0.02282
d10508,0.115
d10509,0.062
d10510,0.1264
d10511,0.0775
d10512,0.1964
d10513,0.0564
d10514,0.098
d10515,0.0567
d10516,0.03341
d10517,0.1722
d10518,0.074
d10519,0.058
d10520,0.0613
d10521,0.2288
d10522,0.65
d10523,0.554
d10524,0.698
d10525,0.2
d10526,0.2615
d10527,0.1387
d10528,1.32
d10529,0.0779
d10530,0.1324
d10531,0.075
d10532,0.3059
d10533,0
d10534,0.2163
d10535,0.0465
d10536,0
d10537,0.1197
d10538,0.103
d10539,0.073
d10540,0.0292
d10541,0.0371
d10542,0.01154
d10543,0.0669
d10544,0.1138
d10545,0.059
d10546,0.0895
d10547,0.2183
d10548,0.075
d10549,0.1724
d10550,0.00916
d10551,0.0142
d10552,0.0779
d10553,0.139
d10554,0.0935
d10555,0.0205
d10556,0.068
d10557,0.071
d10558,0.064
d10559,0.154
d10560,0.06
d10561,0
d10562,0.135
d10563,0.0551
d10564,0.03194
d10565,0.145
d10566,0.1087
d10567,0
d10568,0.811
d10569,0.2615
d10570,0.055
d10571,0.184
d10572,0.4651
d10573,0.0776
d10574,0.05511
d10575,0
d10576,0.02732
d10577,0.0466
d10578,0.1172
d10579,0.4756
d10580,1.0525
d10581,0.031
d10582,0.2125
d10583,0.1792
d10584,0.05239
d10585,1.93
d10586,0.0617
d10587,0.0712
d10588,2.34
d10589,0.0245
d10590,0.1231
d10591,0.0219
d10592,0.166
d10593,0.1381
d10594,0.0174
d10595,0
d10596,0.065
d10597,0.4445
d10598,0.1361
d10599,0.25
d10600,0.0379
d10601,0
d10602,0.098
d10603,0.0129
d10604,0.0417
d10605,0.1062
d10606,0.0651
d10607,0.1006
d10608,5.957
d10609,0
d10610,0.1675
d10611,0.1345
d10612,0.286
d10613,0.058
d10614,0.0326
d10615,0.062
d10616,0.1859
d10617,0.0909
d10618,0.0619
d10619,0.121
d10620,0.112
d10621,0.0584
d10622,0
d10623,0.0124
d10624,0
d10625,0.0652
d10626,0.5752
d10627,0.2749
d10628,0.3919
d10629,0.0677
d10630,0.1344
d10631,0
d10632,0.113
d10633,0.065
d10634,0.2495
d10635,0.2205
d10636,0.2307
d10637,0
d10638,0.03106
d10639,0.135
d10640,0.4477
d10641,0.1119
d10642,2.55
d10643,0.0617
d10644,0.0876
d10645,0.136
d10646,0.0719
d10647,1.752
d10648,0.1762
d10649,0
d10650,0.2482
d10651,0.0938
d10652,0.1031
d10653,0.184
d10654,0
d10655,0.2491
d10656,0.247
d10657,1.85
d10658,0.055
d10659,0.0141
d10660,0.067
d10661,0.1814
d10662,0.037
d10663,0.89
d10664,0.0371
d10665,0.2884
d10666,0.0186
d10667,0.029
d10668,0
d10669,0
d10670,-1.40E-07
d10671,0.0571
d10672,0.0531
d10673,0.0285
d10674,0.1078
d10675,0.0913
d10676,0
d10677,0.0577
d10678,0.1155
d10679,0.049
d10680,0.0318
d10681,0.0625
d10682,0.0599
d10683,0.2015
d10684,0.271
d10685,0.0381
d10686,0.167
d10687,0.0711
d10688,1.1735
d10689,0.0378
d10690,4.637
d10691,0
d10692,18.6
d10693,3.56
d10694,0.104
d10695,0.116
d10696,0.112
d10697,0.038
d10698,0.0958
d10699,0.457
d10700,0.2539
d10701,0.1431
d10702,0.1139
d10703,0.1684
d10704,0.2277
d10705,0.0726
d10706,0.042
d10707,0.43
d10708,0.101
d10709,0.0881
d10710,0.0477
d10711,0.0964
d10712,0.0495
d10713,0.03966
d10714,0.0832
d10715,0.0988
d10716,0
d10717,0.89
d10718,0.2388
d10719,0.096
d10720,0.0523
d10721,0
d10722,0.0476
d10723,0
d10724,0.0532
d10725,0.0765
d10726,0
d10727,3.73
d10728,0.0795
d10729,0.222
d10730,0.11
d10731,0.0933
d10732,0
d10733,0.0829
d10734,0.0461
d10735,0.1375
d10736,0.037
d10737,0
d10738,0.3037
d10739,0.217
d10740,3.78
d10741,0.0835
d10742,0.0559
d10743,0.0847
d10744,0.053
d10745,0
d10746,0.0443
d10747,0
d10748,0.0929
d10749,0.0318
d10750,0.0499
d10751,0.04186
d10752,0.1041
d10753,0.0417
d10754,0.142
d10755,0.2498
d10756,0
d10757,0
d10758,0.03694
d10759,0
d10760,0.013
d10761,0.094
d10762,0
d10763,0.0202
d10764,0.1154
d10765,0
d10766,0.1402
d10767,0.03068
d10768,0
d10769,0
d10770,0.8
d10771,0.0172
d10772,11.5
d10773,0.096
d10774,0.0435
d10775,0
d10776,0.1975
d10777,0.244
d10778,0.1725
d10779,0
d10780,0.2245
d10781,0.17
d10782,0.188
d10783,0.0934
d10784,0.036
d10785,0.128
d10786,0.089
d10787,0.037
d10788,0.012888
d10789,0.605
d10790,0.0163
d10791,0.1236
d10792,2.45
d10793,0
d10794,0.0142
d10795,0.066
d10796,0
d10797,0
d10798,0
d10799,0
d10800,0.0485
d10801,0.082
d10802,0.0283
d10803,0.138
d10804,0.112
d10805,0.2822
d10806,0.0439
d10807,0.502
d10808,0.125
d10809,0.0389
d10810,0.0686
d10811,0.0546
d10812,0.7133
d10813,0.0812
d10814,0.154
d10815,0.088
d10816,0.0456
d10817,0.0413
d10818,0.131
d10819,0.1648
d10820,0.0781
d10821,0.0301
d10822,0.0491
d10823,2.03
d10824,2.97
d10825,0
d10826,0.1249
d10827,0.0967
d10828,0.0531
d10829,0.062
d10830,0.022
d10831,0.0601
d10832,0.0113
d10833,0.0607
d10834,0.0747
d10835,0.045
d10836,0
d10837,0.1758
d10838,0.0232
d10839,0
d10840,0.0701
d10841,0
d10842,0.2428
d10843,0.1077
d10844,0.025
d10845,0.1428
d10846,0
d10847,0
d10848,0.0714
d10849,0.99
d10850,0.0818
d10851,0.6253
d10852,0.1483
d10853,0.4237
d10854,0.087
d10855,0.3091
d10856,0.1681
d10857,0.05244
d10858,0.167
d10859,0.0882
d10860,0.0732
d10861,0.0727
d10862,0.2846
d10863,0.1351
d10864,0.2571
d10865,0.0564
d10866,0.1505
d10867,0.0561
d10868,0.117
d10869,0.0689
d10870,0
d10871,0.36
d10872,0.1222
d10873,0.1449
d10874,0.329
d10875,0.0758
d10876,0.0192
d10877,0.2281
d10878,0.0365
d10879,-0.00075
d10880,0.0466
d10881,0
d10882,0.1784
d10883,0.0343
d10884,0.46
d10885,0.118
d10886,0.03048
d10887,0.0652
d10888,0.0788
d10889,0.04364
d10890,0
d10891,0.045
d10892,0.1723
d10893,0.0471
d10894,0.488
d10895,0.067
d10896,0.1305
d10897,0.0484
d10898,0.194
d10899,0.2235
d10900,0.04947
d10901,0.0544
d10902,0.0471
d10903,0.0673
d10904,0
d10905,0.0545
d10906,0.063
d10907,0.2412
d10908,0.195
d10909,0.274
d10910,0.0344
d10911,0.0516
d10912,0.0397
d10913,0.0652
d10914,0.0287
d10915,0
d10916,0.3961
d10917,0.0702
d10918,0.1283
d10919,0.036
d10920,0
d10921,0
d10922,0.1138
d10923,0.4596
d10924,0.2606
d10925,0
d10926,0.018
d10927,0.5594
d10928,0.4757
d10929,0.0309
d10930,0.2438
d10931,0.0585
d10932,0.089
d10933,0.0163
d10934,0.1415
d10935,0
d10936,0.1921
d10937,0.0869
d10938,0.0653
d10939,0.2158
d10940,0.0274
d10941,0.0355
d10942,0.1243
d10943,0.0344
d10944,0.0407
d10945,0.0524
d10946,0.0622
d10947,0.2101
d10948,0.116
d10949,0.067
d10950,0
d10951,0
d10952,0.116
d10953,0.0663
d10954,1.57
d10955,0.2279
d10956,0.3078
d10957,0.0551
d10958,0.59
d10959,0.066
d10960,0.0674
d10961,0.049
d10962,0.1589
d10963,0.0679
d10964,0.096
d10965,0.066
d10966,1.508
d10967,0.2245
d10968,0.3996
d10969,0.07
d10970,0.1659
d10971,0.1485
d10972,0.01544
d10973,0.0785
d10974,0.0325
d10975,0.2901
d10976,0.1768
d10977,0.046
d10978,0.306
d10979,0.2166
d10980,0.0364
d10981,0.172
d10982,0.0417
d10983,0
d10984,0.7143
d10985,-0.00011
d10986,0.9302
d10987,0
d10988,0
d10989,0.0823
d10990,0.0722
d10991,0.0748
d10992,0.0407
d10993,0.639
d10994,0.0734
d10995,-0.006
d10996,0.169
d10997,0.098
d10998,0.0742
d10999,0.249
d11000,0.0484
d11001,0
d11002,0.512
d11003,0
d11004,0
d11005,0.0449
d11006,0.0907
d11007,0.0615
d11008,0.041
d11009,0.0732
d11010,0.176
d11011,0
d11012,0.0759
d11013,0.0609
d11014,0.0621
d11015,1.13
d11016,0
d11017,0.0142
d11018,0.7097
d11019,0.0419
d11020,0
d11021,0.268
d11022,0
d11023,0.2012
d11024,0.0598
d11025,0.03397
d11026,0.1268
d11027,0
d11028,0.0652
d11029,0.141
d11030,0.83
d11031,0.5
d11032,0
d11033,0.3931
d11034,0.98
d11035,0
d11036,0.085
d11037,0
d11038,0.0272
d11039,0.7143
d11040,0
d11041,0
d11042,0.0871
d11043,0.089
d11044,0.103
d11045,0.06
d11046,0.1871
d11047,0.0735
d11048,0.0552
d11049,0.085
d11050,0.048
d11051,1.02
d11052,0
d11053,0.115
d11054,0.0455
d11055,0.3103
d11056,0.1604
d11057,0.154
d11058,0.08035
d11059,-3.00E-06
d11060,0
d11061,0.2048
d11062,0.021
d11063,0.0289
d11064,0.0778
d11065,0.2407
d11066,1.54
d11067,0.0812
d11068,2.41
d11069,0.0784
d11070,0.175
d11071,0
d11072,2.2
d11073,0.2596
d11074,0.1345
d11075,0.1
d11076,0.029
d11077,0.294
d11078,0.066
d11079,0.0322
d11080,0.054
d11081,0.0907
d11082,0
d11083,0.07
d11084,0.1229
d11085,0.079
d11086,0.1204
d11087,0.4389
d11088,0.0836
d11089,0
d11090,0.2985
d11091,0.064
d11092,0
d11093,0.0385
d11094,0.02012
d11095,0.0919
d11096,0.0579
d11097,0.05
d11098,0.0116
d11099,0.0904
d11100,0.0984
d11101,0.177
d11102,0.086
d11103,0.0466
d11104,0.1656
d11105,0.022
d11106,1.26
d11107,0.3579
d11108,0.1419
d11109,0.0732
d11110,0.07355
d11111,0.0733
d11112,-2.50E-05
d11113,0.1352
d11114,0
d11115,2.0091
d11116,0.0441
d11117,0.0578
d11118,0.1152
d11119,0.043
d11120,0.05287
d11121,0.0525
d11122,0.1492
d11123,0
d11124,0.1042
d11125,0
d11126,0
d11127,0
d11128,0.02
d11129,0.3187
d11130,0.0253
d11131,0.0233
d11132,0.1724
d11133,0.1494
d11134,0
d11135,0.01203
d11136,34
d11137,0.1016
d11138,0.2406
d11139,0
d11140,0.223
d11141,0.0274
d11142,0.0488
d11143,0.115227
d11144,0.28
d11145,0.0568
d11146,0.0979
d11147,4.5
d11148,0.0507
d11149,-210
d11150,0
d11151,0.1167
d11152,0.6108
d11153,0.4498
d11154,0
d11155,0.0534
d11156,1.0144
d11157,0.0455
d11158,0.1055
d11159,0.402
d11160,0.0355
d11161,0
d11162,0.202
d11163,0.286
d11164,0.1334
d11165,2
d11166,20.3
d11167,0.0708
d11168,0.397
d11169,0.232
d11170,0.0917
d11171,0.02343
d11172,0.0869
d11173,0.0235
d11174,0.047
d11175,0
d11176,0.0566
d11177,0.1039
d11178,0.1255
d11179,0.2163
d11180,0.069
d11181,1.487
d11182,0.04446
d11183,0.079
d11184,0
d11185,0.121
d11186,0.0448
d11187,0.0932
d11188,0.1058
d11189,0.1116
d11190,0.059
d11191,0.0612
d11192,0.231
d11193,0.0397
d11194,0.699
d11195,0.04024
d11196,0.51
d11197,0.8017
d11198,0.0394
d11199,0
d11200,0.0343
d11201,1.676
d11202,0.0712
d11203,0
d11204,0.0461
d11205,0.078
d11206,0.0557
d11207,0.2478
d11208,0.0581
d11209,0.0507
d11210,0.01064
d11211,0
d11212,0.0805
d11213,0.7391
d11214,0
d11215,0.2137
d11216,0.074
d11217,0.1067
d11218,0.181
d11219,0.0656
d11220,0.127
d11221,0
d11222,0
d11223,0.3796
d11224,0.344
d11225,0.14339
d11226,0.125
d11227,0.098
d11228,0
d11229,0.1898
d11230,0.1693
d11231,0.2188
d11232,0.151
d11233,1.165
d11234,3.36
d11235,3.15
d11236,0.1328
d11237,0.344
d11238,0.0553
d11239,1.04
d11240,0.03557
d11241,0.2769
d11242,0.11
d11243,0
d11244,0.2072
d11245,0.0468
d11246,0.051
d11247,0.2903
d11248,0.1215
d11249,4.89
d11250,0
d11251,0.0415
d11252,0.1239
d11253,0.0654
d11254,0.1157
d11255,0.053
d11256,0.04714
d11257,0.0425
d11258,0.2579
d11259,0.0479
d11260,1.687
d11261,0.111
d11262,0.03
d11263,0.0513
d11264,0.0619
d11265,0.11
d11266,0.1995
d11267,0.0926
d11268,0
d11269,0.0429
d11270,0.2885
d11271,0.0418
d11272,0
d11273,0.02702
d11274,0.0501
d11275,0.0376
d11276,0.0661
d11277,0.51
d11278,0.0697
d11279,0.1151
d11280,0
d11281,0
d11282,0.0482
d11283,0.095
d11284,0.0804
d11285,0.0634
d11286,0.0867
d11287,0.5307
d11288,0.3187
d11289,0.29
d11290,0.1264
d11291,0.0435
d11292,0.0439
d11293,0.055
d11294,0.2277
d11295,0.059
d11296,0.1964
d11297,0.1392
d11298,5.32
d11299,0.0394
d11300,0
d11301,0.0656
d11302,0.2162
d11303,0.189
d11304,0.1612
d11305,0.0732
d11306,0.645
d11307,0.0455
d11308,0
d11309,0.077
d11310,0
d11311,0.0215
d11312,0.0989
d11313,0.1582
d11314,0.0329
d11315,1.4
d11316,0.04707
d11317,0.107
d11318,0.04828
d11319,0.0485
d11320,0.0175
d11321,0.1656
d11322,0
d11323,0.05
d11324,0.0355
d11325,0.07229
d11326,0.0811
d11327,0.085
d11328,0.0189
d11329,0.0833
d11330,0
d11331,0
d11332,0.1103
d11333,0
d11334,0.0864
d11335,0
d11336,0
d11337,0.0972
d11338,0.0506
d11339,0.117
d11340,0.1716
d11341,0.0876
d11342,0.1274
d11343,0.0924
d11344,0.1655
d11345,0.0298
d11346,0.4777
d11347,0.4572
d11348,0.4201
d11349,0.2322
d11350,2.07
d11351,0.3852
d11352,0
d11353,0.1015
d11354,0.0847
d11355,0.4137
d11356,0.0249
d11357,0.029
d11358,0.0505
d11359,0.168
d11360,0.1801
d11361,0.515
d11362,0.1179
d11363,0.0276
d11364,0.1168
d11365,0.044
d11366,0.105
d11367,0
d11368,0.0214
d11369,0.0959
d11370,0.0245
d11371,0.1768
d11372,0.0583
d11373,0
d11374,0.01673
d11375,0.0986
d11376,0.303
d11377,0.1772
d11378,0.2231
d11379,0
d11380,0.0261
d11381,0.07
d11382,0.0735
d11383,0.65
d11384,0.0346
d11385,0.0953
d11386,3.744
d11387,0.0792
d11388,2.06
d11389,0.4089
d11390,0.064
d11391,0
d11392,0.0603
d11393,1.0846
d11394,0.15544
d11395,4
d11396,0.047
d11397,0
d11398,0.2048
d11399,0.0428
d11400,0.1027
d11401,0.3046
d11402,0.0843
d11403,1.148
d11404,0
d11405,0.0286
d11406,0.1042
d11407,0.0545
d11408,0.134
d11409,0
d11410,0.1407
d11411,0.146
d11412,0.652
d11413,4.2
d11414,0.0726
d11415,0.159
d11416,0.0471
d11417,0.3357
d11418,2.3
d11419,0.0485
d11420,0.4902
d11421,0.0953
d11422,0.0473
d11423,0
d11424,0.0175
d11425,5.1
d11426,0.1227
d11427,0
d11428,0.0762
d11429,0.0351
d11430,2.61
d11431,0.0143
d11432,0.0468
d11433,0.2237
d11434,0.0765
d11435,0.3877
d11436,0.0344
d11437,0.0307
d11438,0.339
d11439,0.0238
d11440,0.054
d11441,0.121
d11442,0.102
d11443,0.0905
d11444,0.0906
d11445,0
d11446,0.0452
d11447,2.73
d11448,0
d11449,5
d11450,0.1503
d11451,0
d11452,0.0927
d11453,0.0562
d11454,0.0812
d11455,0.0322
d11456,0.1274
d11457,0.0746
d11458,0.0403
d11459,0.1236
d11460,0.1388
d11461,0
d11462,0
d11463,0.0286
d11464,0.0594
d11465,0.2596
d11466,8.6
d11467,1.16
d11468,0.05362
d11469,0.191
d11470,0.0786
d11471,0.0618
d11472,0.2494
d11473,0.081
d11474,0.05091
d11475,0.0206
d11476,0.2596
d11477,0
d11478,0.2337
d11479,0.0314
d11480,4.06
d11481,0.2001
d11482,0.1179
d11483,0.1053
d11484,0.0665
d11485,0.305
d11486,0
d11487,0.1464
d11488,0.1149
d11489,0.103
d11490,0.6
d11491,0.04
d11492,0.79
d11493,0.04659
d11494,0.2722
d11495,0.0727
d11496,0.116
d11497,0.2492
d11498,0
d11499,0.0632
d11500,0.1057
d11501,0.0446
d11502,0.325
d11503,0.0651
d11504,0.4988
d11505,0.1591
d11506,0.0231
d11507,0.178
d11508,0.0549
d11509,0.0307
d11510,0.045
d11511,0.0469
d11512,0.195
d11513,0.3096
d11514,0.0517
d11515,0.1996
d11516,0.0878
d11517,0.2586
d11518,0
d11519,0
d11520,0.0407
d11521,0.1074
d11522,0.0568
d11523,0.1
d11524,0.1006
d11525,0.052
d11526,0.3982
d11527,0
d11528,0.1464
d11529,330
d11530,3.17
d11531,0
d11532,0.036
d11533,0
d11534,0
d11535,0.0304
d11536,0.075
d11537,0.096
d11538,0
d11539,0
d11540,0.102
d11541,0.0191
d11542,0.045
d11543,0.0818
d11544,0.07359
d11545,0.024
d11546,0
d11547,0.13
d11548,0.0994
d11549,1.1
d11550,0.0469
d11551,0.109
d11552,0.3017
d11553,0.0676
d11554,0.0813
d11555,1.21
d11556,0.054
d11557,0
d11558,0.1312
d11559,0.0766
d11560,0.1689
d11561,0.0459
d11562,0.0519
d11563,0.1158
d11564,0.0189
d11565,0.0313
d11566,0.0813
d11567,0.1151
d11568,0.107
d11569,0.6291
d11570,0.039435
d11571,0.4024
d11572,0.518
d11573,0.0466
d11574,0.0559
d11575,0.204
d11576,0.311
d11577,0.0827
d11578,0.0935
d11579,0.0847
d11580,0
d11581,0.0535
d11582,0.065
d11583,0.067
d11584,0.0343
d11585,0.0658
d11586,0.0322
d11587,0.0394
d11588,0.5102
d11589,0.0558
d11590,1.8
d11591,-8.80E-07
d11592,0.058
d11593,0.113
d11594,0.3061
d11595,0.0128
d11596,0.0836
d11597,0.0934
d11598,1.14
d11599,0.082
d11600,0.036
d11601,0
d11602,1.045
d11603,0.133
d11604,0.0618
d11605,0
d11606,0.0505
d11607,2.1
d11608,0.0443
d11609,0.2114
d11610,0.065
d11611,0.1095
d11612,0.146
d11613,0.0289
d11614,0.0656
d11615,0
d11616,0.04
d11617,0.1431
d11618,0.0904
d11619,0.1761
d11620,1.28
d11621,3
d11622,0.0578
d11623,0.0646
d11624,0.4806
d11625,0.0787
d11626,0.0474
d11627,0.1723
d11628,0.4322
d11629,0.189
d11630,0.0214
d11631,0
d11632,0.068
d11633,0.1424
d11634,0.0175
d11635,0.0845
d11636,0.0715
d11637,0.036
d11638,0.0386
d11639,0.0355
d11640,0.025
d11641,0.0658
d11642,0
d11643,0
d11644,0.1284
d11645,0.052
d11646,0.115
d11647,0.094
d11648,1.7
d11649,0.0899
d11650,0.0447
d11651,0.118
d11652,0.0886
d11653,0.4024
d11654,3.712
d11655,0.0627
d11656,0.242
d11657,0.0528
d11658,0.1038
d11659,0
d11660,0.084
d11661,0
d11662,0.2804
d11663,0
d11664,0
d11665,0.0559
d11666,0.0536
d11667,0.03
d11668,0.1058
d11669,0.2101
d11670,0.1311
d11671,0.2903
d11672,0.0345
d11673,0.132
d11674,0.0455
d11675,0.0651
d11676,0.2801
d11677,0.5184
d11678,0.1557
d11679,0.0389
d11680,0.35
d11681,0.034
d11682,0.5724
d11683,0.0484
d11684,0.2281
d11685,0
d11686,0.0818
d11687,0.076
d11688,0.2444
d11689,0.0765
d11690,0.1247
d11691,0.0712
d11692,0.1834
d11693,0.0504
d11694,0.128
d11695,0
d11696,0
d11697,0.061
d11698,0.17
d11699,0.118
d11700,0.0684
d11701,1.5
d11702,0
d11703,0.096
d11704,0.5752
d11705,0.362
d11706,0
d11707,0.125
d11708,0.148
d11709,0.0553
d11710,0.0639
d11711,0
d11712,0.1175
d11713,0.0514
d11714,0.12
d11715,0.015
d11716,0.0686
d11717,0.1278
d11718,0.066
d11719,0.0497
d11720,0
d11721,0.027
d11722,0.0345
d11723,0.1882
d11724,0.0439
d11725,0.05708
d11726,0
d11727,0.0089
d11728,0.0165
d11729,0.118
d11730,0.1506
d11731,0.0297
d11732,0.0547
d11733,0.1142
d11734,0.4809
d11735,0.0867
d11736,0.404
d11737,0.0382
d11738,0.1398
d11739,0.1149
d11740,0.0642
d11741,0.066
d11742,0.2327
d11743,0.0572
d11744,0.174
d11745,0.146
d11746,0.06814
d11747,0.3502
d11748,-0.001
d11749,0.4209
d11750,0.0435
d11751,0.2987
d11752,0.0878
d11753,0.0356
d11754,0.0331
d11755,-0.003
d11756,0.083
d11757,0
d11758,0.5755
d11759,2.37
d11760,0.1607
d11761,0.1405
d11762,0.0631
d11763,0.05504
d11764,0
d11765,0.0374
d11766,0.3115
d11767,0
d11768,1.149
d11769,0.1246
d11770,0.197
d11771,0.117
d11772,0.058
d11773,0.03106
d11774,0.381
d11775,0.3067
d11776,0.0456
d11777,0.237
d11778,0.5416
d11779,0.0432
d11780,0.0494
d11781,0.1805
d11782,0
d11783,0.0384
d11784,0.2188
d11785,0.1017
d11786,0.1014
d11787,0.161
d11788,0.288
d11789,0.0617
d11790,0.0918
d11791,0.0492
d11792,0.3192
d11793,0.1577
d11794,4.97
d11795,0
d11796,0.1272
d11797,0.049
d11798,0.0189
d11799,0.0961
d11800,0.0455
d11801,1.6
d11802,0.161
d11803,0.2098
d11804,0.098
d11805,0.039
d11806,0.0874
d11807,0.0553
d11808,0.0632
d11809,0.1054
d11810,0.1784
d11811,0.3581
d11812,0.033
d11813,0.1281
d11814,0.139
d11815,0
d11816,0.791
d11817,16.8191
d11818,0.1288
d11819,1.52
d11820,0.096
d11821,0.1957
d11822,0.0598
d11823,0.2093
d11824,0.0435
d11825,0.0183
d11826,0.1993
d11827,0.0269
d11828,0.16
d11829,1.98
d11830,0.075
d11831,0.211
d11832,0.017
d11833,0.061
d11834,0.043
d11835,0.46
d11836,0.12186
d11837,0.1577
d11838,0.0756
d11839,0.1331
d11840,0.182
d11841,0.2128
d11842,0
d11843,0.115
d11844,0.2388
d11845,0.0445
d11846,0.2867
d11847,0.1028
d11848,0.187
d11849,0.1795
d11850,0.088
d11851,0
d11852,0.0298
d11853,0.0344
d11854,0.1899
d11855,0.196
d11856,0.01589
d11857,0.0501
d11858,0.2138
d11859,0
d11860,1.03
d11861,0.1753
d11862,0.03898
d11863,0.05073
d11864,0.0501
d11865,0.017
d11866,0.093
d11867,0.0679
d11868,0.04
d11869,0.0384
d11870,0.0654
d11871,0
d11872,0.1089
d11873,0.0935
d11874,0.1144
d11875,0.23
d11876,0.039
d11877,0.1793
d11878,0.2716
d11879,0
d11880,0.571
d11881,0.0918
d11882,0.0876
d11883,0.0987
d11884,0.0744
d11885,0.0695
d11886,0.156
d11887,1.85
d11888,0.0899
d11889,0.1075
d11890,0.064
d11891,3.5
d11892,0.0717
d11893,0
d11894,0.228
d11895,0.5781
d11896,0.102
d11897,0.0128
d11898,0
d11899,0.1696
d11900,0.04558
d11901,4.2
d11902,0.0447
d11903,-0.32
d11904,0.0537
d11905,0.115
d11906,2.56
d11907,4.3
d11908,0.0616
d11909,0
d11910,0
d11911,0.1708
d11912,0.09
d11913,0.3359
d11914,0.0491
d11915,0.0497
d11916,0
d11917,0.0614
d11918,0.3793
d11919,1.039
d11920,0.079
d11921,0.2691
d11922,0.085
d11923,0
d11924,0.89809
d11925,0
d11926,0.057
d11927,0.0692
d11928,0.426
d11929,0.0684
d11930,0
d11931,0.0981
d11932,1.49
d11933,4.3
d11934,2.342
d11935,0.0313
d11936,0.1366
d11937,0.0404
d11938,0.1313
d11939,0.0496
d11940,2.15
d11941,0.0517
d11942,0
d11943,0
d11944,0
d11945,2.72
d11946,0.0886
d11947,1.52
d11948,0.04739
